"","count","basis","prediction","word","rowCount","freq","cumFreq"
"anything+but+after+staring",1,"anything+but+after","staring","anything+but+after+staring",490,0.000757002271006813,0.37093111279334
"but+after+staring+at",1,"but+after+staring","at","but+after+staring+at",491,0.000757002271006813,0.371688115064347
"after+staring+at+it",1,"after+staring+at","it","after+staring+at+it",492,0.000757002271006813,0.372445117335354
"staring+at+it+for",1,"staring+at+it","for","staring+at+it+for",493,0.000757002271006813,0.373202119606361
"at+it+for+a",1,"at+it+for","a","at+it+for+a",494,0.000757002271006813,0.373959121877368
"it+for+a+while",1,"it+for+a","while","it+for+a+while",495,0.000757002271006813,0.374716124148375
"for+a+while+and",1,"for+a+while","and","for+a+while+and",496,0.000757002271006813,0.375473126419381
"a+while+and+all",1,"a+while+and","all","a+while+and+all",497,0.000757002271006813,0.376230128690388
"while+and+all+of",1,"while+and+all","of","while+and+all+of",498,0.000757002271006813,0.376987130961395
"and+all+of+us",1,"and+all+of","us","and+all+of+us",499,0.000757002271006813,0.377744133232402
"all+of+us+cheering",1,"all+of+us","cheering","all+of+us+cheering",500,0.000757002271006813,0.378501135503409
"of+us+cheering+he",1,"of+us+cheering","he","of+us+cheering+he",501,0.000757002271006813,0.379258137774416
"us+cheering+he+started",1,"us+cheering+he","started","us+cheering+he+started",502,0.000757002271006813,0.380015140045422
"cheering+he+started+to",1,"cheering+he+started","to","cheering+he+started+to",503,0.000757002271006813,0.380772142316429
"he+started+to+dig",1,"he+started+to","dig","he+started+to+dig",504,0.000757002271006813,0.381529144587436
"started+to+dig+in",1,"started+to+dig","in","started+to+dig+in",505,0.000757002271006813,0.382286146858443
"contains+dmae+which+provides",1,"contains+dmae+which","provides","contains+dmae+which+provides",506,0.000757002271006813,0.38304314912945
"dmae+which+provides+firming",1,"dmae+which+provides","firming","dmae+which+provides+firming",507,0.000757002271006813,0.383800151400457
"which+provides+firming+and",1,"which+provides+firming","and","which+provides+firming+and",508,0.000757002271006813,0.384557153671463
"provides+firming+and+toning",1,"provides+firming+and","toning","provides+firming+and+toning",509,0.000757002271006813,0.38531415594247
"firming+and+toning+benefits",1,"firming+and+toning","benefits","firming+and+toning+benefits",510,0.000757002271006813,0.386071158213477
"and+toning+benefits+enhances",1,"and+toning+benefits","enhances","and+toning+benefits+enhances",511,0.000757002271006813,0.386828160484484
"toning+benefits+enhances+facial",1,"toning+benefits+enhances","facial","toning+benefits+enhances+facial",512,0.000757002271006813,0.387585162755491
"benefits+enhances+facial+contours",1,"benefits+enhances+facial","contours","benefits+enhances+facial+contours",513,0.000757002271006813,0.388342165026498
"enhances+facial+contours+an",1,"enhances+facial+contours","an","enhances+facial+contours+an",514,0.000757002271006813,0.389099167297504
"facial+contours+an+antiinflammatory",1,"facial+contours+an","antiinflammatory","facial+contours+an+antiinflammatory",515,0.000757002271006813,0.389856169568511
"contours+an+antiinflammatory+that",1,"contours+an+antiinflammatory","that","contours+an+antiinflammatory+that",516,0.000757002271006813,0.390613171839518
"an+antiinflammatory+that+enhances",1,"an+antiinflammatory+that","enhances","an+antiinflammatory+that+enhances",517,0.000757002271006813,0.391370174110525
"antiinflammatory+that+enhances+the",1,"antiinflammatory+that+enhances","the","antiinflammatory+that+enhances+the",518,0.000757002271006813,0.392127176381532
"that+enhances+the+strength",1,"that+enhances+the","strength","that+enhances+the+strength",519,0.000757002271006813,0.392884178652539
"enhances+the+strength+of",1,"enhances+the+strength","of","enhances+the+strength+of",520,0.000757002271006813,0.393641180923545
"the+strength+of+other",1,"the+strength+of","other","the+strength+of+other",521,0.000757002271006813,0.394398183194552
"strength+of+other+antioxidant",1,"strength+of+other","antioxidant","strength+of+other+antioxidant",522,0.000757002271006813,0.395155185465559
"of+other+antioxidant+therapiesvitamin",1,"of+other+antioxidant","therapiesvitamin","of+other+antioxidant+therapiesvitamin",523,0.000757002271006813,0.395912187736566
"other+antioxidant+therapiesvitamin+c",1,"other+antioxidant+therapiesvitamin","c","other+antioxidant+therapiesvitamin+c",524,0.000757002271006813,0.396669190007573
"antioxidant+therapiesvitamin+c+ester",1,"antioxidant+therapiesvitamin+c","ester","antioxidant+therapiesvitamin+c+ester",525,0.000757002271006813,0.39742619227858
"patented+a+powerful+antioxidant",1,"patented+a+powerful","antioxidant","patented+a+powerful+antioxidant",526,0.000757002271006813,0.398183194549586
"a+powerful+antioxidant+that",1,"a+powerful+antioxidant","that","a+powerful+antioxidant+that",527,0.000757002271006813,0.398940196820593
"powerful+antioxidant+that+improves",1,"powerful+antioxidant+that","improves","powerful+antioxidant+that+improves",528,0.000757002271006813,0.3996971990916
"antioxidant+that+improves+firmness",1,"antioxidant+that+improves","firmness","antioxidant+that+improves+firmness",529,0.000757002271006813,0.400454201362607
"that+improves+firmness+and",1,"that+improves+firmness","and","that+improves+firmness+and",530,0.000757002271006813,0.401211203633614
"improves+firmness+and+elasticity",1,"improves+firmness+and","elasticity","improves+firmness+and+elasticity",531,0.000757002271006813,0.401968205904621
"firmness+and+elasticity+diminishes",1,"firmness+and+elasticity","diminishes","firmness+and+elasticity+diminishes",532,0.000757002271006813,0.402725208175627
"and+elasticity+diminishes+the",1,"and+elasticity+diminishes","the","and+elasticity+diminishes+the",533,0.000757002271006813,0.403482210446634
"elasticity+diminishes+the+appearance",1,"elasticity+diminishes+the","appearance","elasticity+diminishes+the+appearance",534,0.000757002271006813,0.404239212717641
"diminishes+the+appearance+of",1,"diminishes+the+appearance","of","diminishes+the+appearance+of",535,0.000757002271006813,0.404996214988648
"the+appearance+of+fine",1,"the+appearance+of","fine","the+appearance+of+fine",536,0.000757002271006813,0.405753217259655
"appearance+of+fine+lines",1,"appearance+of+fine","lines","appearance+of+fine+lines",537,0.000757002271006813,0.406510219530662
"of+fine+lines+wrinkles",1,"of+fine+lines","wrinkles","of+fine+lines+wrinkles",538,0.000757002271006813,0.407267221801668
"fine+lines+wrinkles+and",1,"fine+lines+wrinkles","and","fine+lines+wrinkles+and",539,0.000757002271006813,0.408024224072675
"lines+wrinkles+and+discoloration",1,"lines+wrinkles+and","discoloration","lines+wrinkles+and+discoloration",540,0.000757002271006813,0.408781226343682
"wrinkles+and+discoloration+imparts",1,"wrinkles+and+discoloration","imparts","wrinkles+and+discoloration+imparts",541,0.000757002271006813,0.409538228614689
"and+discoloration+imparts+a",1,"and+discoloration+imparts","a","and+discoloration+imparts+a",542,0.000757002271006813,0.410295230885696
"discoloration+imparts+a+radiant",1,"discoloration+imparts+a","radiant","discoloration+imparts+a+radiant",543,0.000757002271006813,0.411052233156703
"imparts+a+radiant+smooth",1,"imparts+a+radiant","smooth","imparts+a+radiant+smooth",544,0.000757002271006813,0.411809235427709
"a+radiant+smooth+and",1,"a+radiant+smooth","and","a+radiant+smooth+and",545,0.000757002271006813,0.412566237698716
"radiant+smooth+and+luminous",1,"radiant+smooth+and","luminous","radiant+smooth+and+luminous",546,0.000757002271006813,0.413323239969723
"smooth+and+luminous+appearance",1,"smooth+and+luminous","appearance","smooth+and+luminous+appearance",547,0.000757002271006813,0.41408024224073
"when+i+was+four",1,"when+i+was","four","when+i+was+four",548,0.000757002271006813,0.414837244511737
"i+was+four+years",1,"i+was+four","years","i+was+four+years",549,0.000757002271006813,0.415594246782744
"was+four+years+of",1,"was+four+years","of","was+four+years+of",550,0.000757002271006813,0.41635124905375
"four+years+of+age",1,"four+years+of","age","four+years+of+age",551,0.000757002271006813,0.417108251324757
"years+of+age+i",1,"years+of+age","i","years+of+age+i",552,0.000757002271006813,0.417865253595764
"of+age+i+remember",1,"of+age+i","remember","of+age+i+remember",553,0.000757002271006813,0.418622255866771
"age+i+remember+being",1,"age+i+remember","being","age+i+remember+being",554,0.000757002271006813,0.419379258137778
"i+remember+being+at",1,"i+remember+being","at","i+remember+being+at",555,0.000757002271006813,0.420136260408785
"remember+being+at+home",1,"remember+being+at","home","remember+being+at+home",556,0.000757002271006813,0.420893262679791
"being+at+home+with",1,"being+at+home","with","being+at+home+with",557,0.000757002271006813,0.421650264950798
"at+home+with+my",1,"at+home+with","my","at+home+with+my",558,0.000757002271006813,0.422407267221805
"home+with+my+mom",1,"home+with+my","mom","home+with+my+mom",559,0.000757002271006813,0.423164269492812
"with+my+mom+one",1,"with+my+mom","one","with+my+mom+one",560,0.000757002271006813,0.423921271763819
"my+mom+one+day",1,"my+mom+one","day","my+mom+one+day",561,0.000757002271006813,0.424678274034826
"mom+one+day+when",1,"mom+one+day","when","mom+one+day+when",562,0.000757002271006813,0.425435276305832
"one+day+when+a",1,"one+day+when","a","one+day+when+a",563,0.000757002271006813,0.426192278576839
"day+when+a+salesman",1,"day+when+a","salesman","day+when+a+salesman",564,0.000757002271006813,0.426949280847846
"when+a+salesman+tried",1,"when+a+salesman","tried","when+a+salesman+tried",565,0.000757002271006813,0.427706283118853
"a+salesman+tried+breaking",1,"a+salesman+tried","breaking","a+salesman+tried+breaking",566,0.000757002271006813,0.42846328538986
"salesman+tried+breaking+into",1,"salesman+tried+breaking","into","salesman+tried+breaking+into",567,0.000757002271006813,0.429220287660867
"tried+breaking+into+our",1,"tried+breaking+into","our","tried+breaking+into+our",568,0.000757002271006813,0.429977289931874
"breaking+into+our+home",1,"breaking+into+our","home","breaking+into+our+home",569,0.000757002271006813,0.43073429220288
"into+our+home+my",1,"into+our+home","my","into+our+home+my",570,0.000757002271006813,0.431491294473887
"our+home+my+mom",1,"our+home+my","mom","our+home+my+mom",571,0.000757002271006813,0.432248296744894
"home+my+mom+was",1,"home+my+mom","was","home+my+mom+was",572,0.000757002271006813,0.433005299015901
"my+mom+was+on",1,"my+mom+was","on","my+mom+was+on",573,0.000757002271006813,0.433762301286908
"mom+was+on+the",1,"mom+was+on","the","mom+was+on+the",574,0.000757002271006813,0.434519303557915
"was+on+the+phone",1,"was+on+the","phone","was+on+the+phone",575,0.000757002271006813,0.435276305828921
"on+the+phone+to",1,"on+the+phone","to","on+the+phone+to",576,0.000757002271006813,0.436033308099928
"the+phone+to+her",1,"the+phone+to","her","the+phone+to+her",577,0.000757002271006813,0.436790310370935
"phone+to+her+sister",1,"phone+to+her","sister","phone+to+her+sister",578,0.000757002271006813,0.437547312641942
"to+her+sister+when",1,"to+her+sister","when","to+her+sister+when",579,0.000757002271006813,0.438304314912949
"her+sister+when+the",1,"her+sister+when","the","her+sister+when+the",580,0.000757002271006813,0.439061317183956
"sister+when+the+guy",1,"sister+when+the","guy","sister+when+the+guy",581,0.000757002271006813,0.439818319454962
"when+the+guy+tried",1,"when+the+guy","tried","when+the+guy+tried",582,0.000757002271006813,0.440575321725969
"the+guy+tried+every",1,"the+guy+tried","every","the+guy+tried+every",583,0.000757002271006813,0.441332323996976
"guy+tried+every+door",1,"guy+tried+every","door","guy+tried+every+door",584,0.000757002271006813,0.442089326267983
"tried+every+door+in",1,"tried+every+door","in","tried+every+door+in",585,0.000757002271006813,0.44284632853899
"every+door+in+the",1,"every+door+in","the","every+door+in+the",586,0.000757002271006813,0.443603330809997
"door+in+the+house",1,"door+in+the","house","door+in+the+house",587,0.000757002271006813,0.444360333081003
"in+the+house+her",1,"in+the+house","her","in+the+house+her",588,0.000757002271006813,0.44511733535201
"the+house+her+and",1,"the+house+her","and","the+house+her+and",589,0.000757002271006813,0.445874337623017
"house+her+and+i",1,"house+her+and","i","house+her+and+i",590,0.000757002271006813,0.446631339894024
"her+and+i+was",1,"her+and+i","was","her+and+i+was",591,0.000757002271006813,0.447388342165031
"and+i+was+curled",1,"and+i+was","curled","and+i+was+curled",592,0.000757002271006813,0.448145344436038
"i+was+curled+up",1,"i+was+curled","up","i+was+curled+up",593,0.000757002271006813,0.448902346707044
"was+curled+up+in",1,"was+curled+up","in","was+curled+up+in",594,0.000757002271006813,0.449659348978051
"curled+up+in+a",1,"curled+up+in","a","curled+up+in+a",595,0.000757002271006813,0.450416351249058
"up+in+a+corner",1,"up+in+a","corner","up+in+a+corner",596,0.000757002271006813,0.451173353520065
"in+a+corner+of",1,"in+a+corner","of","in+a+corner+of",597,0.000757002271006813,0.451930355791072
"a+corner+of+the",1,"a+corner+of","the","a+corner+of+the",598,0.000757002271006813,0.452687358062079
"corner+of+the+kitchen",1,"corner+of+the","kitchen","corner+of+the+kitchen",599,0.000757002271006813,0.453444360333085
"of+the+kitchen+hiding",1,"of+the+kitchen","hiding","of+the+kitchen+hiding",600,0.000757002271006813,0.454201362604092
"the+kitchen+hiding+with",1,"the+kitchen+hiding","with","the+kitchen+hiding+with",601,0.000757002271006813,0.454958364875099
"kitchen+hiding+with+the",1,"kitchen+hiding+with","the","kitchen+hiding+with+the",602,0.000757002271006813,0.455715367146106
"hiding+with+the+phone",1,"hiding+with+the","phone","hiding+with+the+phone",603,0.000757002271006813,0.456472369417113
"with+the+phone+hoping",1,"with+the+phone","hoping","with+the+phone+hoping",604,0.000757002271006813,0.45722937168812
"the+phone+hoping+the",1,"the+phone+hoping","the","the+phone+hoping+the",605,0.000757002271006813,0.457986373959126
"phone+hoping+the+guy",1,"phone+hoping+the","guy","phone+hoping+the+guy",606,0.000757002271006813,0.458743376230133
"hoping+the+guy+would",1,"hoping+the+guy","would","hoping+the+guy+would",607,0.000757002271006813,0.45950037850114
"the+guy+would+leave",1,"the+guy+would","leave","the+guy+would+leave",608,0.000757002271006813,0.460257380772147
"guy+would+leave+it",1,"guy+would+leave","it","guy+would+leave+it",609,0.000757002271006813,0.461014383043154
"would+leave+it+scarred",1,"would+leave+it","scarred","would+leave+it+scarred",610,0.000757002271006813,0.461771385314161
"leave+it+scarred+me",1,"leave+it+scarred","me","leave+it+scarred+me",611,0.000757002271006813,0.462528387585167
"it+scarred+me+i",1,"it+scarred+me","i","it+scarred+me+i",612,0.000757002271006813,0.463285389856174
"scarred+me+i+have",1,"scarred+me+i","have","scarred+me+i+have",613,0.000757002271006813,0.464042392127181
"me+i+have+never",1,"me+i+have","never","me+i+have+never",614,0.000757002271006813,0.464799394398188
"i+have+never+been",1,"i+have+never","been","i+have+never+been",615,0.000757002271006813,0.465556396669195
"have+never+been+trusting",1,"have+never+been","trusting","have+never+been+trusting",616,0.000757002271006813,0.466313398940202
"never+been+trusting+of",1,"never+been+trusting","of","never+been+trusting+of",617,0.000757002271006813,0.467070401211208
"been+trusting+of+them",1,"been+trusting+of","them","been+trusting+of+them",618,0.000757002271006813,0.467827403482215
"trusting+of+them+since",1,"trusting+of+them","since","trusting+of+them+since",619,0.000757002271006813,0.468584405753222
"of+them+since+this",1,"of+them+since","this","of+them+since+this",620,0.000757002271006813,0.469341408024229
"them+since+this+and",1,"them+since+this","and","them+since+this+and",621,0.000757002271006813,0.470098410295236
"since+this+and+i",1,"since+this+and","i","since+this+and+i",622,0.000757002271006813,0.470855412566243
"this+and+i+havent",1,"this+and+i","havent","this+and+i+havent",623,0.000757002271006813,0.471612414837249
"and+i+havent+had",1,"and+i+havent","had","and+i+havent+had",624,0.000757002271006813,0.472369417108256
"i+havent+had+one",1,"i+havent+had","one","i+havent+had+one",625,0.000757002271006813,0.473126419379263
"havent+had+one+that",1,"havent+had+one","that","havent+had+one+that",626,0.000757002271006813,0.47388342165027
"had+one+that+has",1,"had+one+that","has","had+one+that+has",627,0.000757002271006813,0.474640423921277
"one+that+has+changed",1,"one+that+has","changed","one+that+has+changed",628,0.000757002271006813,0.475397426192284
"that+has+changed+my",1,"that+has+changed","my","that+has+changed+my",629,0.000757002271006813,0.47615442846329
"has+changed+my+mind",1,"has+changed+my","mind","has+changed+my+mind",630,0.000757002271006813,0.476911430734297
"if+its+a+show",1,"if+its+a","show","if+its+a+show",631,0.000757002271006813,0.477668433005304
"its+a+show+that",1,"its+a+show","that","its+a+show+that",632,0.000757002271006813,0.478425435276311
"a+show+that+your",1,"a+show+that","your","a+show+that+your",633,0.000757002271006813,0.479182437547318
"show+that+your+kid",1,"show+that+your","kid","show+that+your+kid",634,0.000757002271006813,0.479939439818325
"that+your+kid+wants",1,"that+your+kid","wants","that+your+kid+wants",635,0.000757002271006813,0.480696442089331
"your+kid+wants+a",1,"your+kid+wants","a","your+kid+wants+a",636,0.000757002271006813,0.481453444360338
"kid+wants+a+show",1,"kid+wants+a","show","kid+wants+a+show",637,0.000757002271006813,0.482210446631345
"wants+a+show+about",1,"wants+a+show","about","wants+a+show+about",638,0.000757002271006813,0.482967448902352
"a+show+about+a",1,"a+show+about","a","a+show+about+a",639,0.000757002271006813,0.483724451173359
"show+about+a+book",1,"show+about+a","book","show+about+a+book",640,0.000757002271006813,0.484481453444366
"about+a+book+is",1,"about+a+book","is","about+a+book+is",641,0.000757002271006813,0.485238455715372
"a+book+is+always",1,"a+book+is","always","a+book+is+always",642,0.000757002271006813,0.485995457986379
"book+is+always+better",1,"book+is+always","better","book+is+always+better",643,0.000757002271006813,0.486752460257386
"is+always+better+than",1,"is+always+better","than","is+always+better+than",644,0.000757002271006813,0.487509462528393
"always+better+than+craccc",1,"always+better+than","craccc","always+better+than+craccc",645,0.000757002271006813,0.4882664647994
"come+join+us+next",1,"come+join+us","next","come+join+us+next",646,0.000757002271006813,0.489023467070407
"join+us+next+tuesday",1,"join+us+next","tuesday","join+us+next+tuesday",647,0.000757002271006813,0.489780469341413
"us+next+tuesday+february",1,"us+next+tuesday","february","us+next+tuesday+february",648,0.000757002271006813,0.49053747161242
"st+for+discussion+on",1,"st+for+discussion","on","st+for+discussion+on",649,0.000757002271006813,0.491294473883427
"for+discussion+on+chapter",1,"for+discussion+on","chapter","for+discussion+on+chapter",650,0.000757002271006813,0.492051476154434
"we+will+talk+about",1,"we+will+talk","about","we+will+talk+about",651,0.000757002271006813,0.492808478425441
"will+talk+about+personal",1,"will+talk+about","personal","will+talk+about+personal",652,0.000757002271006813,0.493565480696448
"talk+about+personal+will",1,"talk+about+personal","will","talk+about+personal+will",653,0.000757002271006813,0.494322482967454
"about+personal+will+self",1,"about+personal+will","self","about+personal+will+self",654,0.000757002271006813,0.495079485238461
"personal+will+self+control",1,"personal+will+self","control","personal+will+self+control",655,0.000757002271006813,0.495836487509468
"will+self+control+and",1,"will+self+control","and","will+self+control+and",656,0.000757002271006813,0.496593489780475
"self+control+and+the",1,"self+control+and","the","self+control+and+the",657,0.000757002271006813,0.497350492051482
"control+and+the+ability",1,"control+and+the","ability","control+and+the+ability",658,0.000757002271006813,0.498107494322489
"and+the+ability+to",1,"and+the+ability","to","and+the+ability+to",659,0.000757002271006813,0.498864496593495
"the+ability+to+stay",1,"the+ability+to","stay","the+ability+to+stay",660,0.000757002271006813,0.499621498864502
"ability+to+stay+true",1,"ability+to+stay","true","ability+to+stay+true",661,0.000757002271006813,0.500378501135509
"to+stay+true+to",1,"to+stay+true","to","to+stay+true+to",662,0.000757002271006813,0.501135503406516
"stay+true+to+ourselves",1,"stay+true+to","ourselves","stay+true+to+ourselves",663,0.000757002271006813,0.501892505677523
"true+to+ourselves+as",1,"true+to+ourselves","as","true+to+ourselves+as",664,0.000757002271006813,0.50264950794853
"to+ourselves+as+we",1,"to+ourselves+as","we","to+ourselves+as+we",665,0.000757002271006813,0.503406510219536
"ourselves+as+we+travel",1,"ourselves+as+we","travel","ourselves+as+we+travel",666,0.000757002271006813,0.504163512490543
"as+we+travel+through",1,"as+we+travel","through","as+we+travel+through",667,0.000757002271006813,0.50492051476155
"we+travel+through+this",1,"we+travel+through","this","we+travel+through+this",668,0.000757002271006813,0.505677517032557
"travel+through+this+life",1,"travel+through+this","life","travel+through+this+life",669,0.000757002271006813,0.506434519303564
"through+this+life+the",1,"through+this+life","the","through+this+life+the",670,0.000757002271006813,0.507191521574571
"this+life+the+gathering",1,"this+life+the","gathering","this+life+the+gathering",671,0.000757002271006813,0.507948523845577
"life+the+gathering+is",1,"life+the+gathering","is","life+the+gathering+is",672,0.000757002271006813,0.508705526116584
"the+gathering+is+fun",1,"the+gathering+is","fun","the+gathering+is+fun",673,0.000757002271006813,0.509462528387591
"gathering+is+fun+free",1,"gathering+is+fun","free","gathering+is+fun+free",674,0.000757002271006813,0.510219530658598
"is+fun+free+and",1,"is+fun+free","and","is+fun+free+and",675,0.000757002271006813,0.510976532929605
"fun+free+and+another",1,"fun+free+and","another","fun+free+and+another",676,0.000757002271006813,0.511733535200612
"free+and+another+opportunity",1,"free+and+another","opportunity","free+and+another+opportunity",677,0.000757002271006813,0.512490537471618
"and+another+opportunity+to",1,"and+another+opportunity","to","and+another+opportunity+to",678,0.000757002271006813,0.513247539742625
"another+opportunity+to+meet",1,"another+opportunity+to","meet","another+opportunity+to+meet",679,0.000757002271006813,0.514004542013632
"opportunity+to+meet+new",1,"opportunity+to+meet","new","opportunity+to+meet+new",680,0.000757002271006813,0.514761544284639
"to+meet+new+people",1,"to+meet+new","people","to+meet+new+people",681,0.000757002271006813,0.515518546555646
"the+anc+had+earlier",1,"the+anc+had","earlier","the+anc+had+earlier",682,0.000757002271006813,0.516275548826653
"anc+had+earlier+approached",1,"anc+had+earlier","approached","anc+had+earlier+approached",683,0.000757002271006813,0.517032551097659
"had+earlier+approached+the",1,"had+earlier+approached","the","had+earlier+approached+the",684,0.000757002271006813,0.517789553368666
"earlier+approached+the+south",1,"earlier+approached+the","south","earlier+approached+the+south",685,0.000757002271006813,0.518546555639673
"approached+the+south+gauteng",1,"approached+the+south","gauteng","approached+the+south+gauteng",686,0.000757002271006813,0.51930355791068
"the+south+gauteng+high",1,"the+south+gauteng","high","the+south+gauteng+high",687,0.000757002271006813,0.520060560181687
"south+gauteng+high+court",1,"south+gauteng+high","court","south+gauteng+high+court",688,0.000757002271006813,0.520817562452694
"gauteng+high+court+to",1,"gauteng+high+court","to","gauteng+high+court+to",689,0.000757002271006813,0.5215745647237
"high+court+to+grant",1,"high+court+to","grant","high+court+to+grant",690,0.000757002271006813,0.522331566994707
"court+to+grant+us",1,"court+to+grant","us","court+to+grant+us",691,0.000757002271006813,0.523088569265714
"to+grant+us+leave",1,"to+grant+us","leave","to+grant+us+leave",692,0.000757002271006813,0.523845571536721
"grant+us+leave+to",1,"grant+us+leave","to","grant+us+leave+to",693,0.000757002271006813,0.524602573807728
"us+leave+to+appeal",1,"us+leave+to","appeal","us+leave+to+appeal",694,0.000757002271006813,0.525359576078735
"leave+to+appeal+its",1,"leave+to+appeal","its","leave+to+appeal+its",695,0.000757002271006813,0.526116578349741
"to+appeal+its+earlier",1,"to+appeal+its","earlier","to+appeal+its+earlier",696,0.000757002271006813,0.526873580620748
"appeal+its+earlier+ruling",1,"appeal+its+earlier","ruling","appeal+its+earlier+ruling",697,0.000757002271006813,0.527630582891755
"its+earlier+ruling+that",1,"its+earlier+ruling","that","its+earlier+ruling+that",698,0.000757002271006813,0.528387585162762
"earlier+ruling+that+the",1,"earlier+ruling+that","the","earlier+ruling+that+the",699,0.000757002271006813,0.529144587433769
"ruling+that+the+singing",1,"ruling+that+the","singing","ruling+that+the+singing",700,0.000757002271006813,0.529901589704776
"that+the+singing+of",1,"that+the+singing","of","that+the+singing+of",701,0.000757002271006813,0.530658591975782
"the+singing+of+the",1,"the+singing+of","the","the+singing+of+the",702,0.000757002271006813,0.531415594246789
"singing+of+the+freedom",1,"singing+of+the","freedom","singing+of+the+freedom",703,0.000757002271006813,0.532172596517796
"of+the+freedom+song",1,"of+the+freedom","song","of+the+freedom+song",704,0.000757002271006813,0.532929598788803
"the+freedom+song+was",1,"the+freedom+song","was","the+freedom+song+was",705,0.000757002271006813,0.53368660105981
"freedom+song+was+unconstitutional",1,"freedom+song+was","unconstitutional","freedom+song+was+unconstitutional",706,0.000757002271006813,0.534443603330817
"song+was+unconstitutional+and",1,"song+was+unconstitutional","and","song+was+unconstitutional+and",707,0.000757002271006813,0.535200605601823
"was+unconstitutional+and+fitted",1,"was+unconstitutional+and","fitted","was+unconstitutional+and+fitted",708,0.000757002271006813,0.53595760787283
"unconstitutional+and+fitted+the",1,"unconstitutional+and+fitted","the","unconstitutional+and+fitted+the",709,0.000757002271006813,0.536714610143837
"and+fitted+the+crime",1,"and+fitted+the","crime","and+fitted+the+crime",710,0.000757002271006813,0.537471612414844
"fitted+the+crime+of",1,"fitted+the+crime","of","fitted+the+crime+of",711,0.000757002271006813,0.538228614685851
"the+crime+of+incitement",1,"the+crime+of","incitement","the+crime+of+incitement",712,0.000757002271006813,0.538985616956858
"i've+also+pondered+a",1,"i've+also+pondered","a","i've+also+pondered+a",713,0.000757002271006813,0.539742619227864
"also+pondered+a+more",1,"also+pondered+a","more","also+pondered+a+more",714,0.000757002271006813,0.540499621498871
"pondered+a+more+permanent",1,"pondered+a+more","permanent","pondered+a+more+permanent",715,0.000757002271006813,0.541256623769878
"a+more+permanent+solution",1,"a+more+permanent","solution","a+more+permanent+solution",716,0.000757002271006813,0.542013626040885
"more+permanent+solution+that",1,"more+permanent+solution","that","more+permanent+solution+that",717,0.000757002271006813,0.542770628311892
"permanent+solution+that+involves",1,"permanent+solution+that","involves","permanent+solution+that+involves",718,0.000757002271006813,0.543527630582899
"solution+that+involves+several",1,"solution+that+involves","several","solution+that+involves+several",719,0.000757002271006813,0.544284632853905
"that+involves+several+smaller",1,"that+involves+several","smaller","that+involves+several+smaller",720,0.000757002271006813,0.545041635124912
"involves+several+smaller+chronological",1,"involves+several+smaller","chronological","involves+several+smaller+chronological",721,0.000757002271006813,0.545798637395919
"several+smaller+chronological+blogrolls",1,"several+smaller+chronological","blogrolls","several+smaller+chronological+blogrolls",722,0.000757002271006813,0.546555639666926
"smaller+chronological+blogrolls+organized",1,"smaller+chronological+blogrolls","organized","smaller+chronological+blogrolls+organized",723,0.000757002271006813,0.547312641937933
"chronological+blogrolls+organized+by",1,"chronological+blogrolls+organized","by","chronological+blogrolls+organized+by",724,0.000757002271006813,0.54806964420894
"blogrolls+organized+by+blog",1,"blogrolls+organized+by","blog","blogrolls+organized+by+blog",725,0.000757002271006813,0.548826646479947
"organized+by+blog+type",1,"organized+by+blog","type","organized+by+blog+type",726,0.000757002271006813,0.549583648750953
"by+blog+type+like",1,"by+blog+type","like","by+blog+type+like",727,0.000757002271006813,0.55034065102196
"blog+type+like+the",1,"blog+type+like","the","blog+type+like+the",728,0.000757002271006813,0.551097653292967
"type+like+the+color",1,"type+like+the","color","type+like+the+color",729,0.000757002271006813,0.551854655563974
"like+the+color+codes",1,"like+the+color","codes","like+the+color+codes",730,0.000757002271006813,0.552611657834981
"the+color+codes+but",1,"the+color+codes","but","the+color+codes+but",731,0.000757002271006813,0.553368660105988
"color+codes+but+that",1,"color+codes+but","that","color+codes+but+that",732,0.000757002271006813,0.554125662376994
"codes+but+that+seems",1,"codes+but+that","seems","codes+but+that+seems",733,0.000757002271006813,0.554882664648001
"but+that+seems+like",1,"but+that+seems","like","but+that+seems+like",734,0.000757002271006813,0.555639666919008
"that+seems+like+a",1,"that+seems+like","a","that+seems+like+a",735,0.000757002271006813,0.556396669190015
"seems+like+a+lot",1,"seems+like+a","lot","seems+like+a+lot",736,0.000757002271006813,0.557153671461022
"like+a+lot+of",1,"like+a+lot","of","like+a+lot+of",737,0.000757002271006813,0.557910673732029
"a+lot+of+work",1,"a+lot+of","work","a+lot+of+work",738,0.000757002271006813,0.558667676003035
"lot+of+work+to",1,"lot+of+work","to","lot+of+work+to",739,0.000757002271006813,0.559424678274042
"of+work+to+create",1,"of+work+to","create","of+work+to+create",740,0.000757002271006813,0.560181680545049
"work+to+create+and",1,"work+to+create","and","work+to+create+and",741,0.000757002271006813,0.560938682816056
"to+create+and+maintain",1,"to+create+and","maintain","to+create+and+maintain",742,0.000757002271006813,0.561695685087063
"create+and+maintain+and",1,"create+and+maintain","and","create+and+maintain+and",743,0.000757002271006813,0.56245268735807
"and+maintain+and+i'm",1,"and+maintain+and","i'm","and+maintain+and+i'm",744,0.000757002271006813,0.563209689629076
