"","count","basis","prediction","word","rowCount","freq","cumFreq"
"pretty+bad+for+most",1,"pretty+bad+for","most","pretty+bad+for+most",255,0.000945179584120983,0.241020793950851
"bad+for+most+americans",1,"bad+for+most","americans","bad+for+most+americans",256,0.000945179584120983,0.241965973534972
"for+most+americans+when",1,"for+most+americans","when","for+most+americans+when",257,0.000945179584120983,0.242911153119093
"most+americans+when+prices",1,"most+americans+when","prices","most+americans+when+prices",258,0.000945179584120983,0.243856332703214
"americans+when+prices+will",1,"americans+when+prices","will","americans+when+prices+will",259,0.000945179584120983,0.244801512287335
"when+prices+will+go",1,"when+prices+will","go","when+prices+will+go",260,0.000945179584120983,0.245746691871456
"prices+will+go+way",1,"prices+will+go","way","prices+will+go+way",261,0.000945179584120983,0.246691871455577
"will+go+way+up",1,"will+go+way","up","will+go+way+up",262,0.000945179584120983,0.247637051039698
"go+way+up+and",1,"go+way+up","and","go+way+up+and",263,0.000945179584120983,0.248582230623819
"way+up+and+they",1,"way+up+and","they","way+up+and+they",264,0.000945179584120983,0.24952741020794
"up+and+they+cant",1,"up+and+they","cant","up+and+they+cant",265,0.000945179584120983,0.250472589792061
"and+they+cant+afford",1,"and+they+cant","afford","and+they+cant+afford",266,0.000945179584120983,0.251417769376182
"they+cant+afford+to",1,"they+cant+afford","to","they+cant+afford+to",267,0.000945179584120983,0.252362948960303
"cant+afford+to+buy",1,"cant+afford+to","buy","cant+afford+to+buy",268,0.000945179584120983,0.253308128544424
"afford+to+buy+stuff",1,"afford+to+buy","stuff","afford+to+buy+stuff",269,0.000945179584120983,0.254253308128545
"to+buy+stuff+it",1,"to+buy+stuff","it","to+buy+stuff+it",270,0.000945179584120983,0.255198487712666
"buy+stuff+it+could",1,"buy+stuff+it","could","buy+stuff+it+could",271,0.000945179584120983,0.256143667296787
"stuff+it+could+also",1,"stuff+it+could","also","stuff+it+could+also",272,0.000945179584120983,0.257088846880908
"it+could+also+get",1,"it+could+also","get","it+could+also+get",273,0.000945179584120983,0.258034026465029
"could+also+get+very",1,"could+also+get","very","could+also+get+very",274,0.000945179584120983,0.25897920604915
"also+get+very+bad",1,"also+get+very","bad","also+get+very+bad",275,0.000945179584120983,0.259924385633271
"get+very+bad+as",1,"get+very+bad","as","get+very+bad+as",276,0.000945179584120983,0.260869565217392
"very+bad+as+far",1,"very+bad+as","far","very+bad+as+far",277,0.000945179584120983,0.261814744801513
"bad+as+far+as",1,"bad+as+far","as","bad+as+far+as",278,0.000945179584120983,0.262759924385634
"as+far+as+loss",1,"as+far+as","loss","as+far+as+loss",279,0.000945179584120983,0.263705103969755
"far+as+loss+of",1,"far+as+loss","of","far+as+loss+of",280,0.000945179584120983,0.264650283553876
"as+loss+of+individual",1,"as+loss+of","individual","as+loss+of+individual",281,0.000945179584120983,0.265595463137997
"loss+of+individual+liberty",1,"loss+of+individual","liberty","loss+of+individual+liberty",282,0.000945179584120983,0.266540642722118
"of+individual+liberty+a",1,"of+individual+liberty","a","of+individual+liberty+a",283,0.000945179584120983,0.267485822306239
"individual+liberty+a+lot",1,"individual+liberty+a","lot","individual+liberty+a+lot",284,0.000945179584120983,0.26843100189036
"liberty+a+lot+of",1,"liberty+a+lot","of","liberty+a+lot+of",285,0.000945179584120983,0.269376181474481
"a+lot+of+people",1,"a+lot+of","people","a+lot+of+people",286,0.000945179584120983,0.270321361058602
"lot+of+people+will",1,"lot+of+people","will","lot+of+people+will",287,0.000945179584120983,0.271266540642723
"of+people+will+blame",1,"of+people+will","blame","of+people+will+blame",288,0.000945179584120983,0.272211720226844
"people+will+blame+it",1,"people+will+blame","it","people+will+blame+it",289,0.000945179584120983,0.273156899810965
"will+blame+it+on",1,"will+blame+it","on","will+blame+it+on",290,0.000945179584120983,0.274102079395086
"blame+it+on+capitalism",1,"blame+it+on","capitalism","blame+it+on+capitalism",291,0.000945179584120983,0.275047258979207
"it+on+capitalism+on",1,"it+on+capitalism","on","it+on+capitalism+on",292,0.000945179584120983,0.275992438563328
"on+capitalism+on+freedom",1,"on+capitalism+on","freedom","on+capitalism+on+freedom",293,0.000945179584120983,0.276937618147449
"capitalism+on+freedom+and",1,"capitalism+on+freedom","and","capitalism+on+freedom+and",294,0.000945179584120983,0.27788279773157
"on+freedom+and+they",1,"on+freedom+and","they","on+freedom+and+they",295,0.000945179584120983,0.278827977315691
"freedom+and+they+will",1,"freedom+and+they","will","freedom+and+they+will",296,0.000945179584120983,0.279773156899812
"and+they+will+claim",1,"and+they+will","claim","and+they+will+claim",297,0.000945179584120983,0.280718336483933
"they+will+claim+we",1,"they+will+claim","we","they+will+claim+we",298,0.000945179584120983,0.281663516068054
"will+claim+we+need",1,"will+claim+we","need","will+claim+we+need",299,0.000945179584120983,0.282608695652175
"claim+we+need+more",1,"claim+we+need","more","claim+we+need+more",300,0.000945179584120983,0.283553875236296
"we+need+more+government",1,"we+need+more","government","we+need+more+government",301,0.000945179584120983,0.284499054820417
"need+more+government+it",1,"need+more+government","it","need+more+government+it",302,0.000945179584120983,0.285444234404538
"more+government+it+could",1,"more+government+it","could","more+government+it+could",303,0.000945179584120983,0.286389413988659
"government+it+could+be",1,"government+it+could","be","government+it+could+be",304,0.000945179584120983,0.28733459357278
"it+could+be+used",1,"it+could+be","used","it+could+be+used",305,0.000945179584120983,0.288279773156901
"could+be+used+as",1,"could+be+used","as","could+be+used+as",306,0.000945179584120983,0.289224952741022
"be+used+as+an",1,"be+used+as","an","be+used+as+an",307,0.000945179584120983,0.290170132325143
"used+as+an+impetus",1,"used+as+an","impetus","used+as+an+impetus",308,0.000945179584120983,0.291115311909264
"as+an+impetus+for",1,"as+an+impetus","for","as+an+impetus+for",309,0.000945179584120983,0.292060491493385
"an+impetus+for+more",1,"an+impetus+for","more","an+impetus+for+more",310,0.000945179584120983,0.293005671077506
"impetus+for+more+regulation",1,"impetus+for+more","regulation","impetus+for+more+regulation",311,0.000945179584120983,0.293950850661627
"for+more+regulation+which",1,"for+more+regulation","which","for+more+regulation+which",312,0.000945179584120983,0.294896030245748
"more+regulation+which+would",1,"more+regulation+which","would","more+regulation+which+would",313,0.000945179584120983,0.295841209829869
"regulation+which+would+be",1,"regulation+which+would","be","regulation+which+would+be",314,0.000945179584120983,0.29678638941399
"which+would+be+a",1,"which+would+be","a","which+would+be+a",315,0.000945179584120983,0.297731568998111
"would+be+a+disaster",1,"would+be+a","disaster","would+be+a+disaster",316,0.000945179584120983,0.298676748582232
"be+a+disaster+or",1,"be+a+disaster","or","be+a+disaster+or",317,0.000945179584120983,0.299621928166353
"a+disaster+or+it",1,"a+disaster+or","it","a+disaster+or+it",318,0.000945179584120983,0.300567107750474
"disaster+or+it+could",1,"disaster+or+it","could","disaster+or+it+could",319,0.000945179584120983,0.301512287334595
"or+it+could+be",1,"or+it+could","be","or+it+could+be",320,0.000945179584120983,0.302457466918716
"it+could+be+an",1,"it+could+be","an","it+could+be+an",321,0.000945179584120983,0.303402646502837
"could+be+an+impetus",1,"could+be+an","impetus","could+be+an+impetus",322,0.000945179584120983,0.304347826086958
"be+an+impetus+to",1,"be+an+impetus","to","be+an+impetus+to",323,0.000945179584120983,0.305293005671079
"an+impetus+to+get",1,"an+impetus+to","get","an+impetus+to+get",324,0.000945179584120983,0.3062381852552
"impetus+to+get+rid",1,"impetus+to+get","rid","impetus+to+get+rid",325,0.000945179584120983,0.307183364839321
"to+get+rid+of",1,"to+get+rid","of","to+get+rid+of",326,0.000945179584120983,0.308128544423442
"get+rid+of+all",1,"get+rid+of","all","get+rid+of+all",327,0.000945179584120983,0.309073724007563
"rid+of+all+the",1,"rid+of+all","the","rid+of+all+the",328,0.000945179584120983,0.310018903591684
"of+all+the+regulation",1,"of+all+the","regulation","of+all+the+regulation",329,0.000945179584120983,0.310964083175805
"all+the+regulation+that",1,"all+the+regulation","that","all+the+regulation+that",330,0.000945179584120983,0.311909262759926
"the+regulation+that+was",1,"the+regulation+that","was","the+regulation+that+was",331,0.000945179584120983,0.312854442344047
"regulation+that+was+causing",1,"regulation+that+was","causing","regulation+that+was+causing",332,0.000945179584120983,0.313799621928168
"that+was+causing+the",1,"that+was+causing","the","that+was+causing+the",333,0.000945179584120983,0.314744801512289
"was+causing+the+problem",1,"was+causing+the","problem","was+causing+the+problem",334,0.000945179584120983,0.31568998109641
"causing+the+problem+but",1,"causing+the+problem","but","causing+the+problem+but",335,0.000945179584120983,0.316635160680531
"the+problem+but+whether",1,"the+problem+but","whether","the+problem+but+whether",336,0.000945179584120983,0.317580340264652
"problem+but+whether+we",1,"problem+but+whether","we","problem+but+whether+we",337,0.000945179584120983,0.318525519848773
"but+whether+we+will",1,"but+whether+we","will","but+whether+we+will",338,0.000945179584120983,0.319470699432894
"whether+we+will+do",1,"whether+we+will","do","whether+we+will+do",339,0.000945179584120983,0.320415879017015
"we+will+do+the",1,"we+will+do","the","we+will+do+the",340,0.000945179584120983,0.321361058601136
"will+do+the+right",1,"will+do+the","right","will+do+the+right",341,0.000945179584120983,0.322306238185257
"do+the+right+or",1,"do+the+right","or","do+the+right+or",342,0.000945179584120983,0.323251417769378
"the+right+or+the",1,"the+right+or","the","the+right+or+the",343,0.000945179584120983,0.324196597353499
"right+or+the+wrong",1,"right+or+the","wrong","right+or+the+wrong",344,0.000945179584120983,0.32514177693762
"or+the+wrong+thing",1,"or+the+wrong","thing","or+the+wrong+thing",345,0.000945179584120983,0.326086956521741
"the+wrong+thing+here",1,"the+wrong+thing","here","the+wrong+thing+here",346,0.000945179584120983,0.327032136105862
"wrong+thing+here+in",1,"wrong+thing+here","in","wrong+thing+here+in",347,0.000945179584120983,0.327977315689983
"thing+here+in+america",1,"thing+here+in","america","thing+here+in+america",348,0.000945179584120983,0.328922495274104
"here+in+america+there",1,"here+in+america","there","here+in+america+there",349,0.000945179584120983,0.329867674858225
"in+america+there+will",1,"in+america+there","will","in+america+there+will",350,0.000945179584120983,0.330812854442346
"america+there+will+be",1,"america+there+will","be","america+there+will+be",351,0.000945179584120983,0.331758034026467
"there+will+be+a",1,"there+will+be","a","there+will+be+a",352,0.000945179584120983,0.332703213610588
"will+be+a+lot",1,"will+be+a","lot","will+be+a+lot",353,0.000945179584120983,0.333648393194709
"be+a+lot+of",1,"be+a+lot","of","be+a+lot+of",354,0.000945179584120983,0.33459357277883
"a+lot+of+pain",1,"a+lot+of","pain","a+lot+of+pain",355,0.000945179584120983,0.335538752362951
"lot+of+pain+first",1,"lot+of+pain","first","lot+of+pain+first",356,0.000945179584120983,0.336483931947072
"of+pain+first+we",1,"of+pain+first","we","of+pain+first+we",357,0.000945179584120983,0.337429111531193
"pain+first+we+got",1,"pain+first+we","got","pain+first+we+got",358,0.000945179584120983,0.338374291115314
"first+we+got+some",1,"first+we+got","some","first+we+got+some",359,0.000945179584120983,0.339319470699435
"we+got+some+serious",1,"we+got+some","serious","we+got+some+serious",360,0.000945179584120983,0.340264650283556
"got+some+serious+problems",1,"got+some+serious","problems","got+some+serious+problems",361,0.000945179584120983,0.341209829867677
"some+serious+problems+we",1,"some+serious+problems","we","some+serious+problems+we",362,0.000945179584120983,0.342155009451798
"serious+problems+we+have",1,"serious+problems+we","have","serious+problems+we+have",363,0.000945179584120983,0.343100189035919
"problems+we+have+to",1,"problems+we+have","to","problems+we+have+to",364,0.000945179584120983,0.34404536862004
"we+have+to+deal",1,"we+have+to","deal","we+have+to+deal",365,0.000945179584120983,0.344990548204161
"have+to+deal+with",1,"have+to+deal","with","have+to+deal+with",366,0.000945179584120983,0.345935727788282
"to+deal+with+but",1,"to+deal+with","but","to+deal+with+but",367,0.000945179584120983,0.346880907372403
"deal+with+but+we",1,"deal+with+but","we","deal+with+but+we",368,0.000945179584120983,0.347826086956524
"with+but+we+are",1,"with+but+we","are","with+but+we+are",369,0.000945179584120983,0.348771266540645
"but+we+are+not",1,"but+we+are","not","but+we+are+not",370,0.000945179584120983,0.349716446124766
"we+are+not+dealing",1,"we+are+not","dealing","we+are+not+dealing",371,0.000945179584120983,0.350661625708887
"are+not+dealing+with",1,"are+not+dealing","with","are+not+dealing+with",372,0.000945179584120983,0.351606805293008
"not+dealing+with+the",1,"not+dealing+with","the","not+dealing+with+the",373,0.000945179584120983,0.352551984877129
"dealing+with+the+problems",1,"dealing+with+the","problems","dealing+with+the+problems",374,0.000945179584120983,0.35349716446125
"with+the+problems+we",1,"with+the+problems","we","with+the+problems+we",375,0.000945179584120983,0.354442344045371
"the+problems+we+only",1,"the+problems+we","only","the+problems+we+only",376,0.000945179584120983,0.355387523629491
"problems+we+only+make",1,"problems+we+only","make","problems+we+only+make",377,0.000945179584120983,0.356332703213612
"we+only+make+the",1,"we+only+make","the","we+only+make+the",378,0.000945179584120983,0.357277882797733
"only+make+the+problems",1,"only+make+the","problems","only+make+the+problems",379,0.000945179584120983,0.358223062381854
"make+the+problems+worse",1,"make+the+problems","worse","make+the+problems+worse",380,0.000945179584120983,0.359168241965975
"winter+is+the+time",1,"winter+is+the","time","winter+is+the+time",381,0.000945179584120983,0.360113421550096
"is+the+time+when",1,"is+the+time","when","is+the+time+when",382,0.000945179584120983,0.361058601134217
"the+time+when+all",1,"the+time+when","all","the+time+when+all",383,0.000945179584120983,0.362003780718338
"time+when+all+sleeps",1,"time+when+all","sleeps","time+when+all+sleeps",384,0.000945179584120983,0.362948960302459
"when+all+sleeps+on",1,"when+all+sleeps","on","when+all+sleeps+on",385,0.000945179584120983,0.36389413988658
"all+sleeps+on+some",1,"all+sleeps+on","some","all+sleeps+on+some",386,0.000945179584120983,0.364839319470701
"sleeps+on+some+level",1,"sleeps+on+some","level","sleeps+on+some+level",387,0.000945179584120983,0.365784499054822
"on+some+level+it",1,"on+some+level","it","on+some+level+it",388,0.000945179584120983,0.366729678638943
"some+level+it+is",1,"some+level+it","is","some+level+it+is",389,0.000945179584120983,0.367674858223064
"level+it+is+a",1,"level+it+is","a","level+it+is+a",390,0.000945179584120983,0.368620037807185
"it+is+a+time",1,"it+is+a","time","it+is+a+time",391,0.000945179584120983,0.369565217391306
"is+a+time+of",1,"is+a+time","of","is+a+time+of",392,0.000945179584120983,0.370510396975427
"a+time+of+turning",1,"a+time+of","turning","a+time+of+turning",393,0.000945179584120983,0.371455576559548
"time+of+turning+within",1,"time+of+turning","within","time+of+turning+within",394,0.000945179584120983,0.372400756143669
"of+turning+within+to",1,"of+turning+within","to","of+turning+within+to",395,0.000945179584120983,0.37334593572779
"turning+within+to+make",1,"turning+within+to","make","turning+within+to+make",396,0.000945179584120983,0.374291115311911
"within+to+make+contact",1,"within+to+make","contact","within+to+make+contact",397,0.000945179584120983,0.375236294896032
"to+make+contact+with",1,"to+make+contact","with","to+make+contact+with",398,0.000945179584120983,0.376181474480153
"make+contact+with+your",1,"make+contact+with","your","make+contact+with+your",399,0.000945179584120983,0.377126654064274
"contact+with+your+own",1,"contact+with+your","own","contact+with+your+own",400,0.000945179584120983,0.378071833648395
"with+your+own+innermost",1,"with+your+own","innermost","with+your+own+innermost",401,0.000945179584120983,0.379017013232516
"your+own+innermost+being",1,"your+own+innermost","being","your+own+innermost+being",402,0.000945179584120983,0.379962192816637
"own+innermost+being+winter",1,"own+innermost+being","winter","own+innermost+being+winter",403,0.000945179584120983,0.380907372400758
"innermost+being+winter+is",1,"innermost+being+winter","is","innermost+being+winter+is",404,0.000945179584120983,0.381852551984879
"being+winter+is+the",1,"being+winter+is","the","being+winter+is+the",405,0.000945179584120983,0.382797731569
"winter+is+the+best",1,"winter+is+the","best","winter+is+the+best",406,0.000945179584120983,0.383742911153121
"is+the+best+time",1,"is+the+best","time","is+the+best+time",407,0.000945179584120983,0.384688090737242
"the+best+time+to",1,"the+best+time","to","the+best+time+to",408,0.000945179584120983,0.385633270321363
"best+time+to+do",1,"best+time+to","do","best+time+to+do",409,0.000945179584120983,0.386578449905484
"time+to+do+this",1,"time+to+do","this","time+to+do+this",410,0.000945179584120983,0.387523629489605
"to+do+this+and",1,"to+do+this","and","to+do+this+and",411,0.000945179584120983,0.388468809073726
"do+this+and+as",1,"do+this+and","as","do+this+and+as",412,0.000945179584120983,0.389413988657847
"this+and+as+a",1,"this+and+as","a","this+and+as+a",413,0.000945179584120983,0.390359168241968
"and+as+a+result",1,"and+as+a","result","and+as+a+result",414,0.000945179584120983,0.391304347826089
"as+a+result+get",1,"as+a+result","get","as+a+result+get",415,0.000945179584120983,0.39224952741021
"a+result+get+answers",1,"a+result+get","answers","a+result+get+answers",416,0.000945179584120983,0.393194706994331
"result+get+answers+for",1,"result+get+answers","for","result+get+answers+for",417,0.000945179584120983,0.394139886578452
"get+answers+for+yourself",1,"get+answers+for","yourself","get+answers+for+yourself",418,0.000945179584120983,0.395085066162573
"answers+for+yourself+about",1,"answers+for+yourself","about","answers+for+yourself+about",419,0.000945179584120983,0.396030245746694
"for+yourself+about+whatever",1,"for+yourself+about","whatever","for+yourself+about+whatever",420,0.000945179584120983,0.396975425330815
"yourself+about+whatever+concerns",1,"yourself+about+whatever","concerns","yourself+about+whatever+concerns",421,0.000945179584120983,0.397920604914936
"about+whatever+concerns+you",1,"about+whatever+concerns","you","about+whatever+concerns+you",422,0.000945179584120983,0.398865784499057
"whatever+concerns+you+it",1,"whatever+concerns+you","it","whatever+concerns+you+it",423,0.000945179584120983,0.399810964083178
"concerns+you+it+is",1,"concerns+you+it","is","concerns+you+it+is",424,0.000945179584120983,0.400756143667299
"you+it+is+also",1,"you+it+is","also","you+it+is+also",425,0.000945179584120983,0.40170132325142
"it+is+also+a",1,"it+is+also","a","it+is+also+a",426,0.000945179584120983,0.402646502835541
"is+also+a+tremendously",1,"is+also+a","tremendously","is+also+a+tremendously",427,0.000945179584120983,0.403591682419662
"also+a+tremendously+creative",1,"also+a+tremendously","creative","also+a+tremendously+creative",428,0.000945179584120983,0.404536862003783
"a+tremendously+creative+time",1,"a+tremendously+creative","time","a+tremendously+creative+time",429,0.000945179584120983,0.405482041587904
"tremendously+creative+time+a",1,"tremendously+creative+time","a","tremendously+creative+time+a",430,0.000945179584120983,0.406427221172025
"creative+time+a+time",1,"creative+time+a","time","creative+time+a+time",431,0.000945179584120983,0.407372400756146
"time+a+time+for",1,"time+a+time","for","time+a+time+for",432,0.000945179584120983,0.408317580340267
"a+time+for+artists",1,"a+time+for","artists","a+time+for+artists",433,0.000945179584120983,0.409262759924388
"time+for+artists+of",1,"time+for+artists","of","time+for+artists+of",434,0.000945179584120983,0.410207939508509
"for+artists+of+all",1,"for+artists+of","all","for+artists+of+all",435,0.000945179584120983,0.41115311909263
"artists+of+all+kinds",1,"artists+of+all","kinds","artists+of+all+kinds",436,0.000945179584120983,0.412098298676751
"of+all+kinds+to",1,"of+all+kinds","to","of+all+kinds+to",437,0.000945179584120983,0.413043478260872
"all+kinds+to+turn",1,"all+kinds+to","turn","all+kinds+to+turn",438,0.000945179584120983,0.413988657844993
"kinds+to+turn+within",1,"kinds+to+turn","within","kinds+to+turn+within",439,0.000945179584120983,0.414933837429114
"to+turn+within+and",1,"to+turn+within","and","to+turn+within+and",440,0.000945179584120983,0.415879017013235
"turn+within+and+to",1,"turn+within+and","to","turn+within+and+to",441,0.000945179584120983,0.416824196597356
"within+and+to+seek",1,"within+and+to","seek","within+and+to+seek",442,0.000945179584120983,0.417769376181477
"and+to+seek+images",1,"and+to+seek","images","and+to+seek+images",443,0.000945179584120983,0.418714555765598
"to+seek+images+of",1,"to+seek+images","of","to+seek+images+of",444,0.000945179584120983,0.419659735349719
"seek+images+of+forms",1,"seek+images+of","forms","seek+images+of+forms",445,0.000945179584120983,0.42060491493384
"images+of+forms+he",1,"images+of+forms","he","images+of+forms+he",446,0.000945179584120983,0.421550094517961
"of+forms+he+or",1,"of+forms+he","or","of+forms+he+or",447,0.000945179584120983,0.422495274102082
"forms+he+or+she",1,"forms+he+or","she","forms+he+or+she",448,0.000945179584120983,0.423440453686203
"he+or+she+wishes",1,"he+or+she","wishes","he+or+she+wishes",449,0.000945179584120983,0.424385633270324
"or+she+wishes+to",1,"or+she+wishes","to","or+she+wishes+to",450,0.000945179584120983,0.425330812854445
"she+wishes+to+produce",1,"she+wishes+to","produce","she+wishes+to+produce",451,0.000945179584120983,0.426275992438566
"wishes+to+produce+in",1,"wishes+to+produce","in","wishes+to+produce+in",452,0.000945179584120983,0.427221172022687
"to+produce+in+whatever",1,"to+produce+in","whatever","to+produce+in+whatever",453,0.000945179584120983,0.428166351606808
"produce+in+whatever+medium",1,"produce+in+whatever","medium","produce+in+whatever+medium",454,0.000945179584120983,0.429111531190929
"in+whatever+medium+chosen",1,"in+whatever+medium","chosen","in+whatever+medium+chosen",455,0.000945179584120983,0.43005671077505
"whatever+medium+chosen+so",1,"whatever+medium+chosen","so","whatever+medium+chosen+so",456,0.000945179584120983,0.431001890359171
"medium+chosen+so+that",1,"medium+chosen+so","that","medium+chosen+so+that",457,0.000945179584120983,0.431947069943292
"chosen+so+that+an",1,"chosen+so+that","an","chosen+so+that+an",458,0.000945179584120983,0.432892249527413
"so+that+an+image",1,"so+that+an","image","so+that+an+image",459,0.000945179584120983,0.433837429111534
"that+an+image+of",1,"that+an+image","of","that+an+image+of",460,0.000945179584120983,0.434782608695655
"an+image+of+balance",1,"an+image+of","balance","an+image+of+balance",461,0.000945179584120983,0.435727788279776
"image+of+balance+can",1,"image+of+balance","can","image+of+balance+can",462,0.000945179584120983,0.436672967863897
"of+balance+can+be",1,"of+balance+can","be","of+balance+can+be",463,0.000945179584120983,0.437618147448018
"balance+can+be+presented",1,"balance+can+be","presented","balance+can+be+presented",464,0.000945179584120983,0.438563327032139
"can+be+presented+those",1,"can+be+presented","those","can+be+presented+those",465,0.000945179584120983,0.43950850661626
"be+presented+those+of",1,"be+presented+those","of","be+presented+those+of",466,0.000945179584120983,0.440453686200381
"presented+those+of+you",1,"presented+those+of","you","presented+those+of+you",467,0.000945179584120983,0.441398865784502
"those+of+you+that",1,"those+of+you","that","those+of+you+that",468,0.000945179584120983,0.442344045368623
"of+you+that+write",1,"of+you+that","write","of+you+that+write",469,0.000945179584120983,0.443289224952744
"you+that+write+we",1,"you+that+write","we","you+that+write+we",470,0.000945179584120983,0.444234404536865
"that+write+we+suggest",1,"that+write+we","suggest","that+write+we+suggest",471,0.000945179584120983,0.445179584120986
"write+we+suggest+that",1,"write+we+suggest","that","write+we+suggest+that",472,0.000945179584120983,0.446124763705107
"we+suggest+that+you",1,"we+suggest+that","you","we+suggest+that+you",473,0.000945179584120983,0.447069943289228
"suggest+that+you+do",1,"suggest+that+you","do","suggest+that+you+do",474,0.000945179584120983,0.448015122873349
"that+you+do+so",1,"that+you+do","so","that+you+do+so",475,0.000945179584120983,0.44896030245747
"you+do+so+to",1,"you+do+so","to","you+do+so+to",476,0.000945179584120983,0.449905482041591
"do+so+to+come",1,"do+so+to","come","do+so+to+come",477,0.000945179584120983,0.450850661625712
"so+to+come+up",1,"so+to+come","up","so+to+come+up",478,0.000945179584120983,0.451795841209833
"to+come+up+with",1,"to+come+up","with","to+come+up+with",479,0.000945179584120983,0.452741020793954
"come+up+with+plots",1,"come+up+with","plots","come+up+with+plots",480,0.000945179584120983,0.453686200378075
"up+with+plots+and",1,"up+with+plots","and","up+with+plots+and",481,0.000945179584120983,0.454631379962196
"with+plots+and+ideas",1,"with+plots+and","ideas","with+plots+and+ideas",482,0.000945179584120983,0.455576559546317
"plots+and+ideas+that",1,"plots+and+ideas","that","plots+and+ideas+that",483,0.000945179584120983,0.456521739130438
"and+ideas+that+will",1,"and+ideas+that","will","and+ideas+that+will",484,0.000945179584120983,0.457466918714559
"ideas+that+will+speak",1,"ideas+that+will","speak","ideas+that+will+speak",485,0.000945179584120983,0.45841209829868
"that+will+speak+of",1,"that+will+speak","of","that+will+speak+of",486,0.000945179584120983,0.459357277882801
"will+speak+of+balance",1,"will+speak+of","balance","will+speak+of+balance",487,0.000945179584120983,0.460302457466922
"speak+of+balance+coming",1,"speak+of+balance","coming","speak+of+balance+coming",488,0.000945179584120983,0.461247637051043
"of+balance+coming+to",1,"of+balance+coming","to","of+balance+coming+to",489,0.000945179584120983,0.462192816635164
"balance+coming+to+an",1,"balance+coming+to","an","balance+coming+to+an",490,0.000945179584120983,0.463137996219285
"coming+to+an+imbalanced",1,"coming+to+an","imbalanced","coming+to+an+imbalanced",491,0.000945179584120983,0.464083175803406
"to+an+imbalanced+situation",1,"to+an+imbalanced","situation","to+an+imbalanced+situation",492,0.000945179584120983,0.465028355387527
"an+imbalanced+situation+person",1,"an+imbalanced+situation","person","an+imbalanced+situation+person",493,0.000945179584120983,0.465973534971648
"imbalanced+situation+person+or",1,"imbalanced+situation+person","or","imbalanced+situation+person+or",494,0.000945179584120983,0.466918714555769
"situation+person+or+world",1,"situation+person+or","world","situation+person+or+world",495,0.000945179584120983,0.46786389413989
"person+or+world+to",1,"person+or+world","to","person+or+world+to",496,0.000945179584120983,0.468809073724011
"or+world+to+those",1,"or+world+to","those","or+world+to+those",497,0.000945179584120983,0.469754253308132
"world+to+those+of",1,"world+to+those","of","world+to+those+of",498,0.000945179584120983,0.470699432892253
"to+those+of+you",1,"to+those+of","you","to+those+of+you",499,0.000945179584120983,0.471644612476374
"those+of+you+who",1,"those+of+you","who","those+of+you+who",500,0.000945179584120983,0.472589792060495
"of+you+who+like",1,"of+you+who","like","of+you+who+like",501,0.000945179584120983,0.473534971644615
"you+who+like+priscilla",1,"you+who+like","priscilla","you+who+like+priscilla",502,0.000945179584120983,0.474480151228736
"who+like+priscilla+work",1,"who+like+priscilla","work","who+like+priscilla+work",503,0.000945179584120983,0.475425330812857
"like+priscilla+work+with",1,"like+priscilla+work","with","like+priscilla+work+with",504,0.000945179584120983,0.476370510396978
"priscilla+work+with+making",1,"priscilla+work+with","making","priscilla+work+with+making",505,0.000945179584120983,0.477315689981099
"work+with+making+patterns",1,"work+with+making","patterns","work+with+making+patterns",506,0.000945179584120983,0.47826086956522
"with+making+patterns+and",1,"with+making+patterns","and","with+making+patterns+and",507,0.000945179584120983,0.479206049149341
"making+patterns+and+designs",1,"making+patterns+and","designs","making+patterns+and+designs",508,0.000945179584120983,0.480151228733462
"patterns+and+designs+we",1,"patterns+and+designs","we","patterns+and+designs+we",509,0.000945179584120983,0.481096408317583
"and+designs+we+would",1,"and+designs+we","would","and+designs+we+would",510,0.000945179584120983,0.482041587901704
"designs+we+would+say",1,"designs+we+would","say","designs+we+would+say",511,0.000945179584120983,0.482986767485825
"we+would+say+remember",1,"we+would+say","remember","we+would+say+remember",512,0.000945179584120983,0.483931947069946
"would+say+remember+the",1,"would+say+remember","the","would+say+remember+the",513,0.000945179584120983,0.484877126654067
"say+remember+the+images",1,"say+remember+the","images","say+remember+the+images",514,0.000945179584120983,0.485822306238188
"remember+the+images+and",1,"remember+the+images","and","remember+the+images+and",515,0.000945179584120983,0.486767485822309
"the+images+and+designs",1,"the+images+and","designs","the+images+and+designs",516,0.000945179584120983,0.48771266540643
"images+and+designs+brought",1,"images+and+designs","brought","images+and+designs+brought",517,0.000945179584120983,0.488657844990551
"and+designs+brought+about",1,"and+designs+brought","about","and+designs+brought+about",518,0.000945179584120983,0.489603024574672
"designs+brought+about+by",1,"designs+brought+about","by","designs+brought+about+by",519,0.000945179584120983,0.490548204158793
"brought+about+by+winter",1,"brought+about+by","winter","brought+about+by+winter",520,0.000945179584120983,0.491493383742914
"about+by+winter+white",1,"about+by+winter","white","about+by+winter+white",521,0.000945179584120983,0.492438563327035
"by+winter+white+will",1,"by+winter+white","will","by+winter+white+will",522,0.000945179584120983,0.493383742911156
"winter+white+will+challenge",1,"winter+white+will","challenge","winter+white+will+challenge",523,0.000945179584120983,0.494328922495277
"white+will+challenge+you",1,"white+will+challenge","you","white+will+challenge+you",524,0.000945179584120983,0.495274102079398
